"Abbrev","Slide-nbr","Genus","species","Author","Year","Synoniems","Phylum","Classis","Subclassis","Ordo","Subordo","Infraordo","Superfamilia","Familia","Subfamilia","Old number","nbr of specimens of main/typecies","Total nbr of specimens in slide","Holotype","Allotype","Paratypes","Other types","Others","Type locality","Locality","Country","Date","Article","Reference","Specifications","Other species","Determination","Cobb-slide","Glass-slide","Present","Absent","Sent in loan to","Loandoucment","Controle"
"UGMD",100273,"Trichodorus","orientalis",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG 273",,,,,,,FALSE,,,,,"Repr-",,"Frieda 26/8/91",,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100274,"Halalaimus","algeriensis",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Ironina",,"Ironoidea","Oxystominidae",,"ZIRUG 274",,"3","f",,"1 f, 1 juv.3",,FALSE,"Oued En-Namous (Ain Sefra)",,"Algerie","1980-04-03 00:00:00","Repr-",,"AC.S4a61",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100275,"Halalaimus","algeriensis",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Ironina",,"Ironoidea","Oxystominidae",,"ZIRUG 275",,"4",,,"2 f",,TRUE,"Oued En-Namous (Ain Sefra)",,"Algerie","1980-04-03 00:00:00","Repr-",,"AC.S4a40","Hemicycliophora 1 juv. 1juv.",,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100276,"Halalaimus","algeriensis",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Ironina",,"Ironoidea","Oxystominidae",,"ZIRUG 276",,"2",,,"2 f",,FALSE,"Oued En-Namous (Ain Sefra)",,"Algerie","1980-04-07 00:00:00","Repr-",,"AC.S4a59",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100277,"Halalaimus","algeriensis",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Ironina",,"Ironoidea","Oxystominidae",,"ZIRUG 277",,"2",,,"2 f",,FALSE,"Oued En-Namous (Ain Sefra)",,"Algerie","1980-04-03 00:00:00","Repr-",,"AC.S4a62",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100278,"Nothotylenchus","geraerti",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Sphaerularioidea","Anguinidae",,"ZIRUG 278",,"6","f",,"f",,TRUE,"Solanum tuberosum, Triticum Aestivum,Karadj",,"Iran",,"Repr-",,"9/1967;","Aphelenchus avenae",,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100279,"Trichodorus","eburneus",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG 279",,"1","m",,,,FALSE,"Diospyros chevalieri De Wild primary forest, Tai",,"Ivory Coast","1979-07-20 00:00:00","Repr-",,"n.sp.; LS169",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100280,"Trichodorus","eburneus",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG 280",,"1",,,"m",,FALSE,"Diospyros chevalieri De Wild primary forest, Tai",,"Ivory Coast","1979-07-20 00:00:00","Repr-",,"n.sp.; LS169",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100281,"Trichodorus","eburneus",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG 281",,,,,,,FALSE,,,,,"Repr-",,"Frieda",,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100282,"Nothotylenchus","geraerti",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Sphaerularioidea","Anguinidae",,"ZIRUG 282",,"3",,,"1 m, 1 f",,TRUE,"Solanum tuberosum, Triticum Aestivum,Karadj",,"Iran",,"Repr-",,"9/1967;","Pseudhalenchus anchilisposomus",,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100283,"Trichodorus","eburneus",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG 283",,,,,,,FALSE,,,,,"Repr-",,"Frieda 17/12/85",,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100284,"Trichodorus","coomansi",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG 284",,,,,,,FALSE,,,,,"Repr-",,"Frieda",,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100285,"Trichodorus","coomansi",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG 285",,,,,,,FALSE,,,,,"Repr-",,"Frieda",,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100286,"Trichodorus","coomansi",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG 286",,,,,,,FALSE,,,,,"Repr-",,"Frieda",,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100287,"Trichodorus","coomansi",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG 287",,,,,,,FALSE,,,,,"Repr-",,"Frieda",,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100288,"Monhystrella","parelegantula",,0,,"Nematoda","Chromadorea","Chromadoria","Monhysterida","Monhysterina",,"Monhysteroidea","Monhysteridae",,"ZIRUG 288",,"1",,,,,FALSE,,,,,"Repr-",,"1 female",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100289,"Monhystrella","parelegantula",,0,,"Nematoda","Chromadorea","Chromadoria","Monhysterida","Monhysterina",,"Monhysteroidea","Monhysteridae",,"ZIRUG 289",,"2",,,,,FALSE,,,,,"Repr-",,"male",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100290,,,,0,,,,,,,,,,,"ZIRUG",,,,,,,FALSE,,,,,"Repr-",,,,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100291,"Dorylaimellus","himalyaensis",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Belondiroidea","Belondiridae",,"ZIRUG 291",,"3","f",,,,FALSE,"Rohtang Pass, Kulu, H.P. grasses (soil)",,"India",,"Repr-",,"n.sp./1; B-28 ; HA-5",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100292,"Dorylaimellus","himalyaensis",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Belondiroidea","Belondiridae",,"ZIRUG 292",,"2",,,"2 f",,FALSE,"Rohtang Pass, Kulu, H.P.grasses (soil)",,"India",,"Repr-",,"n.sp./3; B-28 ; HA-5",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100293,"Dorylaimellus","himalyaensis",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Belondiroidea","Belondiridae",,"ZIRUG 293",,"3",,,"2 f",,FALSE,"Rohtang Pass, Kulu, H.P. grasses (soil)",,"India",,"Repr-",,"n.sp./2; B-28 ; HA-5",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100294,,,,0,,,,,,,,,,,,,,,,,,FALSE,,,,,"Repr-",,,,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100295,"Axonchium","manalicum",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Belondiroidea","Belondiridae",,"ZIRUG 295",,"3","f",,"1 m, 1 f",,FALSE,"Gulabe army camp, Manali;",,"India",,"Repr-",,"n.sp./2; H.P. weeds + grasses (soil); B22; HA18",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100296,"Axonchium","manalicum",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Belondiroidea","Belondiridae",,"ZIRUG 296",,"3",,,"f",,TRUE,"Gulabe army camp, Manali;",,"India",,"Repr-",,"n.sp./2; H.P. weeds + grasses (soil); B22; HA18","Xiph.female; Lenonchius male",,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100297,"Eudorylaimus","shirasei","Kito et al.",0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Qudsianematidae",,"ZIRUG 297",,"1",,,"m",,FALSE,"Cape Ryugu East-Antarctica, Ryagu of Ryugu?;",,,"1978-01-04 00:00:00","Repr-",,"Ceratodon purpureus; coll. H. Kanda F00725; NCUG 3850; L=1938",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100298,"Eudorylaimus","shirasei","Kito et al.",0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Qudsianematidae",,"ZIRUG 298",,"1",,,"f",,FALSE,"Cape Ryugu East-Antarctica, Ryagu of Ryugu?;",,,"1978-01-04 00:00:00","Repr-",,"Ceratodon purpureus; coll. H. Kanda F00725; NCUG 3849; L=2205",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100299,"Anchobelondira","clavicauda",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Belondiroidea","Belondiridae",,"ZIRUG 299",,"2","f",,"m",,FALSE,"Oos-London",,"South-Africa","1964-06-09 00:00:00","Repr-",,"Coll. Prinsloo & Erasmus; OORSPRONKELIJK ALS 300 GEKLASSEERD; KP.50-5227",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100300,"Longidorus","congoensis",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Longidoridae",,"ZIRUG 300",,"1","f",,,,FALSE,"Kivu, Bambo Forest, Arundinaria alpina",,"Congo","1960-12-28 00:00:00","Repr-",,"collected by A. Degrisse",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100301,"Merlinius","koreanus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG 301",,"1","f",,,,FALSE,"Apple, Youngchun",,"Korea","1969-10-20 00:00:00","Repr-",,"Siddiqi 28/6/1977",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100302,"Merlinius","koreanus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG 302",,,,,,,FALSE,"Apple, Youngchun",,"Korea",,"Repr-",,"Head end on view; sampled sept.69; in slide oct.69; BLAAS: ONDER MICROSCOOP BEKIJKEN!",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100303,"Merlinius","koreanus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG 303",,,,,,,FALSE,"Apple, Youngchun",,"Korea",,"Repr-",,"Head section 2; sampled 9/69-in slide 10/69; ONDER MICROSCOOP BEKIJKEN",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100304,"Merlinius","koreanus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG 304",,,,,,,FALSE,"Apple, Youngchun",,"Korea",,"Repr-",,"Head section 3; sampled 9/69-in slide 10/69; ONDER MICROSCOOP BEKIJKEN ; glyc,gel",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100593,"Willinema","nanum",,0,,"Nematoda","Enoplea","Dorymaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 593",,"1","f",,,,FALSE,"Taï, Primary Forest, Diospyros chevalieri De Wild",,"Ivory Coast","1975-08-05 00:00:00","Repr-",,"n.sp.; LS-169-43s; L. Samsoen",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100594,"Willinema","nanum",,0,,"Nematoda","Enoplea","Dorymaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 594",,"1",,,"1 m",,FALSE,"Taï, Primary Forest, Diospyros chevalieri De Wild",,"Ivory Coast","1975-08-05 00:00:00","Repr-",,"n.sp.; LS-169-55s; L. Samsoen",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100595,"Willinema","nanum",,0,,"Nematoda","Enoplea","Dorymaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 595",,"1",,,"1 f",,FALSE,"Taï, Primary Forest, Diospyros chevalieri De Wild",,"Ivory Coast","1975-08-05 00:00:00","Repr-",,"n.sp.; LS-169-43s; L. Samsoen",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100596,"Willinema","nanum",,0,,"Nematoda","Enoplea","Dorymaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 596",,"1",,,"1 f",,FALSE,"Taï, Primary Forest, Diospyros chevalieri De Wild",,"Ivory Coast","1975-08-05 00:00:00","Repr-",,"n.sp.; LS-169-68s; L. Samsoen",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100597,"Thornenema","elegans","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 597",,"1","f",,,,FALSE,"Ngauoudère, beboste savanne",,"Kameroen",,"Repr-",,"92-109; # 582",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100598,"Thornenema","elegans","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 598",,"1",,,"1 f",,FALSE,"Ngauoudère, beboste savanne",,"Kameroen",,"Repr-",,"92-109; # 583",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100599,"Thornenema","elegans","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 599",,"1",,,"1 f",,FALSE,"Ngauoudère, beboste savanne",,"Kameroen",,"Repr-",,"92-109; # 584",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100600,"Thornenema","elegans","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 600",,"1",,,"1 f",,FALSE,"Ngauoudère, beboste savanne",,"Kameroen",,"Repr-",,"92-109; # 585",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100601,"Thornenema","elegans","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 601",,"1",,,,,FALSE,,"Ngauoudère, beboste savanne","Kameroen",,"Repr-",,"1 juv.; 92-109, # 586",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100602,"Thornenema","elegans","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 602",,"1",,,,,FALSE,,"Ngauoudère, beboste savanne","Kameroen",,"Repr-",,"1 juv.; 92-109, # 587",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100603,"Thornenema","elegans","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 603",,"1",,,"1 f",,FALSE,"Ngauoudère, beboste savanne",,"Kameroen",,"Repr-",,"92-109",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100604,"Sicaguttur","hooperi",,0,,"Nematoda",,,,,,,,,"ZIRUG 604",,"1","f",,,,FALSE,"Taï Primary Forest, Diospyros chevalieri",,"Ivory Coast","1979-08-05 00:00:00","Repr-",,"LS 169-33c",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100605,"Sicaguttur","hooperi",,0,,"Nematoda",,,,,,,,,"ZIRUG 605",,"1",,,"1 f",,FALSE,"Taï Primary Forest, roots Diospyros chevalieri",,"Ivory Coast","1979-08-05 00:00:00","Repr-",,"LS 169-11; # 589",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100606,"Sicaguttur","hooperi",,0,,"Nematoda",,,,,,,,,"ZIRUG 606",,"1",,,"1 f",,FALSE,"Taï Primary Forest around roots of Ceiba sp.",,"Ivory Coast","1979-08-05 00:00:00","Repr-",,"LS 169-36s; # 590",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100607,"Sicaguttur","hooperi",,0,,"Nematoda",,,,,,,,,"ZIRUG 607",,"1",,,"1 m",,FALSE,"Taï Primary Forest, Diospyros chevalieri",,"Ivory Coast","1979-08-05 00:00:00","Repr-",,"LS 169-24s",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100608,"Sicaguttur","hooperi",,0,,"Nematoda",,,,,,,,,"ZIRUG 608",,"1",,,"1 m",,FALSE,"Taï Primary Forest, Diospyros chevalieri",,"Ivory Coast","1979-08-05 00:00:00","Repr-",,"LS 169-24s",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100609,"Sicaguttur","hooperi",,0,,"Nematoda",,,,,,,,,"ZIRUG 609",,"1",,,"1 m",,FALSE,"Taï Primary Forest, Diospyros chevalieri",,"Ivory Coast","1979-08-05 00:00:00","Repr-",,"LS 169-17",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100610,"Opisthodorylaimus","filicaudatus",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 610",,"1","?",,,,FALSE,"Diospyros chevalieri De Wild",,"Ivory Coast","1975-08-05 00:00:00","Repr-",,"LS-169-36s; L. Samsoen; # 594",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100611,"Opisthodorylaimus","filicaudatus",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 611",,"1",,,"1 f",,FALSE,"Tai primary forest",,"Ivory Coast",,"Repr-",,"LS-169-19s",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100612,"Opisthodorylaimus","filicaudatus",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 612",,"1",,,,,FALSE,,"Tai Primary Forest Diospyros chevalieri De Wild","Ivory Coast","1975-08-05 00:00:00","Repr-",,"LS-169-68s; L. Samsoen;  # 595",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100613,,,,0,,,,,,,,,,,"ZIRUG 613",,,,,,,FALSE,,,,,"Repr-",,,,,FALSE,FALSE,FALSE,TRUE,,"U-",
"UGMD",100614,"Opisthodorylaimus","baqrii","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 614",,"1","?",,,,FALSE,"Palm trees",,"Kameroen",,"Repr-",,"91-30s; # 597",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100615,"Opisthodorylaimus","baqrii","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 615",,"1",,,"?",,FALSE,"Palm trees",,"Kameroen",,"Repr-",,"91-34c; # 598",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100616,"Opisthodorylaimus","baqrii","E. Geraert",1972,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG 616",,"1",,,,,FALSE,,"Palm trees","Kameroen",,"Repr-",,"91-18; # 599",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100617,"Syringolaimus","loofi",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Ironina",,"Ironoidea","Ironidae",,"ZIRUG 617",,"5",,,,,TRUE,,"Broodspons, Kattendijke","The Netherlands",,"Repr-",,"1 female; Syringolaimus b2; 10/70; No  6461; glycerine","Leptosomatum a 1 juv.; Araeolaimus 1 juv.; Chromadoridae 1/2 male; Monhystera 1 male",,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100618,"Syringolaimus","loofi",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Ironina",,"Ironoidea","Ironidae",,"ZIRUG 618",,"6",,,,,FALSE,,"Cladophora Den Helder","The Netherlands",,"Repr-",,"1 female; 12/70; No  6533; glycerine; onder microscoop nakijken",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100619,"Syringolaimus","loofi",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Ironina",,"Ironoidea","Ironidae",,"ZIRUG 619",,"4",,,,,TRUE,,"Polysiphonia Den Helder","The Netherlands",,"Repr-",,"1 female; 11/70; No 6475; glycerine","Graphonema anorvegicum 1 female; Leptosomatum a 2 juv.",,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100620,"Syringolaimus","loofi",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Ironina",,"Ironoidea","Ironidae",,"ZIRUG 620",,"1",,,,,FALSE,,"Broodspons, Kattendijke","The Netherlands",,"Repr-",,"1 female; 12/70; No 6487; glycerine",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",100621,"Pseudocriconema","japonicum","Minagawa",1984,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG 621",,"1",,,"1 m",,FALSE,"Nishi-yunoura Kumamoto Pref.",,"Japan","1980-09-02 00:00:00","Repr-",,"n.gen., n. sp.; (80-109); Mt. ASO; leg. N. Minagawa from Pieris Japonica; slide 356",,,FALSE,TRUE,TRUE,FALSE,,"U-",
"UGMD",100622,"Pseudocriconema","japonicum","Minagawa",1984,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG 622",,"1",,,"1 m",,FALSE,"Nishi-yunoura Kumamoto Pref.",,"Japan","1980-09-02 00:00:00","Repr-",,"n.gen., n. sp.; (80-109); Mt. ASO; leg. N. Minagawa from Pieris Japonica; slide 359",,,FALSE,TRUE,TRUE,FALSE,,"U-",
"UGMD",100623,"Pseudocriconema","japonicum","Minagawa",1984,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG 623",,"5",,,"5 juv",,FALSE,"Nishi-yunoura Kumamoto Pref.",,"Japan","1980-09-02 00:00:00","Repr-",,"n.gen., n. sp.; (80-109); Mt. ASO; leg. N. Minagawa from Pieris Japonica; slide 410",,,FALSE,TRUE,TRUE,FALSE,,"U-",
"UGMD",100624,"Pseudocriconema","japonicum","Minagawa",1984,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG 624",,"5",,,"5 juv",,FALSE,"Nishi-yunoura Kumamoto Pref.",,"Japan","1980-09-02 00:00:00","Repr-",,"n.gen., n. sp.; (80-109); Mt. ASO; leg. N. Minagawa from Pieris Japonica; slide 415",,,FALSE,TRUE,TRUE,FALSE,,"U-",
"UGMD",100625,"Pseudocriconema","japonicum","Minagawa",1984,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG 625",,"5",,,"5 f",,FALSE,"Nishi-yunoura Kumamoto Pref.",,"Japan","1980-09-02 00:00:00","Repr-",,"n.gen., n. sp.; (80-109); Mt. ASO; leg. N. Minagawa from Pieris Japonica; slide 318",,,FALSE,TRUE,TRUE,FALSE,,"U-",
"UGMD",100626,"Pseudocriconema","japonicum","Minagawa",1984,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG 626",,"5",,,"5 f",,FALSE,"Nishi-yunoura Kumamoto Pref.",,"Japan","1980-09-02 00:00:00","Repr-",,"n.gen., n. sp.; (80-109); Mt. ASO; leg. N. Minagawa from Pieris Japonica; slide 319",,,FALSE,TRUE,TRUE,FALSE,,"U-",
"UGMD",100627,"Paracyatholaimus",,,0,,"Nematoda","Chromadorea","Chromadoria","Chromadorida","Chromadorina",,"Chromadoroidea","Cyatholaimidae",,"ZIRUG 627",,,,,,,FALSE,,,,,"Repr-",,,,,FALSE,FALSE,FALSE,TRUE,,"U-",
