institutionCode;ownerInstitutionCode;rightsHolder;type;collectionCode;datasetName;basisOfRecord;license;day;month;year;occurrenceID;Acronym;catalogNumber;scientificName_accepted;scientificNameAuthorship;taxonID;taxonRank;kingdom;scientificName;identificationRemarks;otherCatalogNumbers;individualCount;typestatus;sex;locality;Country;geoReferenceRemarks;decimalLatitude;decimalLongitude;eventDate;namePublishedIn;disposition;language
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100549;UGMD;100549;Heterocephalobus tabacum Rashid, Geraert & Sharma, 1985;Rashid, Geraert & Sharma, 1985;7024867;SPECIES;Animalia;Heterocephalobus tabacum Rashid, Geraert & Sharma, 1985 [=> Pseudacrobeles tabacum (Rashid, Geraert & Sharma, 1985)] (Animalia);collection and data is currently is under review;ZIRUG 549;10;  Paratype ;  5 females, 4 males  ;;Brasil;only georeferenced to country level;-14,235004;-51,92528;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;19;11;1991;Ugent:UGMD:100550;UGMD;100550;Heterocephalobus tabacum Rashid, Geraert & Sharma, 1985;Rashid, Geraert & Sharma, 1985;7024867;SPECIES;Animalia;Heterocephalobus tabacum Rashid, Geraert & Sharma, 1985 [=> Pseudacrobeles tabacum (Rashid, Geraert & Sharma, 1985)] (Animalia);collection and data is currently is under review;ZIRUG 550;10;  Paratype ;1 male, 3 females;;Brasil;only georeferenced to country level;-14,235004;-51,92528;1991-11-19;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;23;10;1974;Ugent:UGMD:100551;UGMD;100551;;;;;;Heterocephalobus brasiliensis;collection and data is currently is under review;ZIRUG 551;10;Holotype Paratype ;2 males, 1 female, 1 juvenile ;;Brasil;only georeferenced to country level;-14,235004;-51,92528;1974-10-23;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;23;10;1974;Ugent:UGMD:100552;UGMD;100552;;;;;;Heterocephalobus brasiliensis;collection and data is currently is under review;ZIRUG 552;5; Allotype | Paratype ;4 males;;Brasil;only georeferenced to country level;-14,235004;-51,92528;1974-10-23;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;23;10;1974;Ugent:UGMD:100553;UGMD;100553;Cephalonema longicauda Rashid, Geraert & Sharma, 1984;Rashid, Geraert & Sharma, 1984;7015765;SPECIES;Animalia;Cephalonema longicauda Rashid, Geraert & Sharma, 1984 [=> Ironus longicauda (Rashid, Geraert & Sharma, 1984)] (Animalia);collection and data is currently is under review;ZIRUG 553;10;Holotype Paratype ;5 females;;Brasil;only georeferenced to country level;-14,235004;-51,92528;1974-10-23;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100554;UGMD;100554;Cephalobus pseudoparvus Rashid, Geraert & Sharma, 1984;Rashid, Geraert & Sharma, 1984;7024779;SPECIES;Animalia;Cephalobus pseudoparvus Rashid, Geraert & Sharma, 1984 (Animalia);collection and data is currently is under review;ZIRUG 554;5;Holotype   ;1 female;;Brasil;only georeferenced to country level;-14,235004;-51,92528;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100555;UGMD;100555;Cephalobus pseudoparvus Rashid, Geraert & Sharma, 1984;Rashid, Geraert & Sharma, 1984;7024779;SPECIES;Animalia;Cephalobus pseudoparvus Rashid, Geraert & Sharma, 1984 (Animalia);collection and data is currently is under review;ZIRUG 555;7;  Paratype ;3 females, 1 juvenile ;;Brasil;only georeferenced to country level;-14,235004;-51,92528;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100556;UGMD;100556;Cephalonema longicauda Rashid, Geraert & Sharma, 1984;Rashid, Geraert & Sharma, 1984;7015765;SPECIES;Animalia;Cephalonema longicauda Rashid, Geraert & Sharma, 1984 [=> Ironus longicauda (Rashid, Geraert & Sharma, 1984)] (Animalia);collection and data is currently is under review;ZIRUG;;;;;Brasil;only georeferenced to country level;-14,235004;-51,92528;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100557;UGMD;100557;Cephalonema longicauda Rashid, Geraert & Sharma, 1984;Rashid, Geraert & Sharma, 1984;7015765;SPECIES;Animalia;Cephalonema longicauda Rashid, Geraert & Sharma, 1984 [=> Ironus longicauda (Rashid, Geraert & Sharma, 1984)] (Animalia);collection and data is currently is under review;ZIRUG 557;1?;;;Cocoa idem. ;Brasil;only georeferenced to country level;-14,235004;-51,92528;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100558;UGMD;100558;Cephalobus pseudoparvus Rashid, Geraert & Sharma, 1984;Rashid, Geraert & Sharma, 1984;7024779;SPECIES;Animalia;Cephalobus pseudoparvus Rashid, Geraert & Sharma, 1984 (Animalia);collection and data is currently is under review;ZIRUG 558;10;;;Suvale-Est. Expt-Bebedouro Petrolina Pernambuco St ;Brasil;only georeferenced to country level;-14,235004;-51,92528;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100559;UGMD;100559;Chronogaster cameroonensis Heyns & Coomans, 1984;Heyns & Coomans, 1984;4555752;;Animalia;Chronogaster cameroonensis Heyns & Coomans, 1984 (Animalia);collection and data is currently is under review;ZIRUG 559;9;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100568;UGMD;100568;Sclerolabia camerunensia Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017587;SPECIES;Animalia;Sclerolabia camerunensia Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 568;2;Holotype Paratype ;1 male, 1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100569;UGMD;100569;Sclerolabia camerunensia Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017587;SPECIES;Animalia;Sclerolabia camerunensia Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 569;3;  Paratype ;3 males;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100570;UGMD;100570;Sclerolabia camerunensia Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017587;SPECIES;Animalia;Sclerolabia camerunensia Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 570;1;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100571;UGMD;100571;Sclerolabia camerunensia Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017587;SPECIES;Animalia;Sclerolabia camerunensia Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 571;2;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100572;UGMD;100572;Sclerolabia camerunensia Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017587;SPECIES;Animalia;Sclerolabia camerunensia Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 572;2;  Paratype ;2 males;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100573;UGMD;100573;Sclerolabia camerunensia Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017587;SPECIES;Animalia;Sclerolabia camerunensia Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 573;1;  Paratype ;1 male;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;9;12;1967;Ugent:UGMD:100574;UGMD;100574;Sclerolabia jamaicensia Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017593;SPECIES;Animalia;Sclerolabia jamaicensia Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 574;1;Holotype   ;1 female;;Jamaica;only georeferenced to country level;18,109581;-77,297508;1967-12-09;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;9;12;1967;Ugent:UGMD:100575;UGMD;100575;Sclerolabia jamaicensia Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017593;SPECIES;Animalia;Sclerolabia jamaicensia Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 575;1;  Paratype ;1 female;;Jamaica;only georeferenced to country level;18,109581;-77,297508;1967-12-09;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;9;12;1967;Ugent:UGMD:100576;UGMD;100576;Sclerolabia jamaicensia Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017593;SPECIES;Animalia;Sclerolabia jamaicensia Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 576;1;  Paratype ;1 female;;Jamaica;only georeferenced to country level;18,109581;-77,297508;1967-12-09;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100577;UGMD;100577;Sclerolabia africana Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017588;SPECIES;Animalia;Sclerolabia africana Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 577;1;Holotype   ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100578;UGMD;100578;Sclerolabia africana Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017588;SPECIES;Animalia;Sclerolabia africana Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 578;1;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100579;UGMD;100579;Sclerolabia africana Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017588;SPECIES;Animalia;Sclerolabia africana Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 579;1;;;rivier Mayel Sao Ouro Haousas ;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100580;UGMD;100580;Sclerolabia minima Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017589;SPECIES;Animalia;Sclerolabia minima Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 580;1;Holotype   ;1 female;;Brazil;only georeferenced to country level;-14,235004;-51,92528;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100581;UGMD;100581;Sclerolabia minima Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017589;SPECIES;Animalia;Sclerolabia minima Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 581;2;  Paratype ;2 females;;Brazil;only georeferenced to country level;-14,235004;-51,92528;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100582;UGMD;100582;;E. Geraert;;;;Willinema laopanguense;collection and data is currently is under review;ZIRUG 582;1;Holotype   ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100583;UGMD;100583;;E. Geraert;;;;Willinema laopanguense;collection and data is currently is under review;ZIRUG 583;1;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100584;UGMD;100584;;E. Geraert;;;;Willinema laopanguense;collection and data is currently is under review;ZIRUG 584;1;;;Palm tree ;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100585;UGMD;100585;;E. Geraert;;;;Willinema laopanguense;collection and data is currently is under review;ZIRUG 585;1;;;Palm tree ;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100586;UGMD;100586;Willinema paraparvum Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017688;SPECIES;Animalia;Willinema paraparvum Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 586;1;Holotype   ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100587;UGMD;100587;Willinema paraparvum Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017688;SPECIES;Animalia;Willinema paraparvum Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 587;1;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100588;UGMD;100588;Willinema paraparvum Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017688;SPECIES;Animalia;Willinema paraparvum Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 588;2;  Paratype ;2 males;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1975;Ugent:UGMD:100589;UGMD;100589;Willinema eburnense Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017686;SPECIES;Animalia;Willinema eburnense Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 589;1;Holotype   ;1 female;;Ivory Coast;only georeferenced to country level;;;1975-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1975;Ugent:UGMD:100590;UGMD;100590;Willinema eburnense Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017686;SPECIES;Animalia;Willinema eburnense Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 590;1;  Paratype ;1 male;;Ivory Coast;only georeferenced to country level;;;1975-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1975;Ugent:UGMD:100591;UGMD;100591;Willinema eburnense Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017686;SPECIES;Animalia;Willinema eburnense Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 591;1;;;Taï, Primary Forest, Diospyros chevalieri De Wild ;Ivory Coast;only georeferenced to country level;;;1975-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1975;Ugent:UGMD:100592;UGMD;100592;Willinema eburnense Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017686;SPECIES;Animalia;Willinema eburnense Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 592;1;;;Taï, Primary Forest, Diospyros chevalieri De Wild ;Ivory Coast;only georeferenced to country level;;;1975-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1975;Ugent:UGMD:100593;UGMD;100593;Willinema nanum Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017685;SPECIES;Animalia;Willinema nanum Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 593;1;Holotype   ;1 female;;Ivory Coast;only georeferenced to country level;;;1975-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1975;Ugent:UGMD:100594;UGMD;100594;Willinema nanum Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017685;SPECIES;Animalia;Willinema nanum Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 594;1;  Paratype ;1 male;;Ivory Coast;only georeferenced to country level;;;1975-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1975;Ugent:UGMD:100595;UGMD;100595;Willinema nanum Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017685;SPECIES;Animalia;Willinema nanum Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 595;1;  Paratype ;1 female;;Ivory Coast;only georeferenced to country level;;;1975-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1975;Ugent:UGMD:100596;UGMD;100596;Willinema nanum Carbonell & Coomans, 1985;Carbonell & Coomans, 1985;7017685;SPECIES;Animalia;Willinema nanum Carbonell & Coomans, 1985 (Animalia);collection and data is currently is under review;ZIRUG 596;1;  Paratype ;1 female;;Ivory Coast;only georeferenced to country level;;;1975-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100597;UGMD;100597;Thornenema elegans Carbonell & Coomans, 1987;Carbonell & Coomans, 1987;7017373;SPECIES;Animalia;Thornenema elegans Carbonell & Coomans, 1987 (Animalia);collection and data is currently is under review;ZIRUG 597;1;Holotype   ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100598;UGMD;100598;Thornenema elegans Carbonell & Coomans, 1987;Carbonell & Coomans, 1987;7017373;SPECIES;Animalia;Thornenema elegans Carbonell & Coomans, 1987 (Animalia);collection and data is currently is under review;ZIRUG 598;1;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100599;UGMD;100599;Thornenema elegans Carbonell & Coomans, 1987;Carbonell & Coomans, 1987;7017373;SPECIES;Animalia;Thornenema elegans Carbonell & Coomans, 1987 (Animalia);collection and data is currently is under review;ZIRUG 599;1;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100600;UGMD;100600;Thornenema elegans Carbonell & Coomans, 1987;Carbonell & Coomans, 1987;7017373;SPECIES;Animalia;Thornenema elegans Carbonell & Coomans, 1987 (Animalia);collection and data is currently is under review;ZIRUG 600;1;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100601;UGMD;100601;Thornenema elegans Carbonell & Coomans, 1987;Carbonell & Coomans, 1987;7017373;SPECIES;Animalia;Thornenema elegans Carbonell & Coomans, 1987 (Animalia);collection and data is currently is under review;ZIRUG 601;1;;;Ngauoudère, beboste savanne ;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100602;UGMD;100602;Thornenema elegans Carbonell & Coomans, 1987;Carbonell & Coomans, 1987;7017373;SPECIES;Animalia;Thornenema elegans Carbonell & Coomans, 1987 (Animalia);collection and data is currently is under review;ZIRUG 602;1;;;Ngauoudère, beboste savanne ;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100603;UGMD;100603;Thornenema elegans Carbonell & Coomans, 1987;Carbonell & Coomans, 1987;7017373;SPECIES;Animalia;Thornenema elegans Carbonell & Coomans, 1987 (Animalia);collection and data is currently is under review;ZIRUG 603;1;  Paratype ;1 female;;Kameroen;only georeferenced to country level;7,369722;12,354722;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1979;Ugent:UGMD:100604;UGMD;100604;Sicaguttur hooperi Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017569;SPECIES;Animalia;Sicaguttur hooperi Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 604;1;Holotype   ;1 female;;Ivory Coast;only georeferenced to country level;;;1979-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1979;Ugent:UGMD:100605;UGMD;100605;Sicaguttur hooperi Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017569;SPECIES;Animalia;Sicaguttur hooperi Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 605;1;  Paratype ;1 female;;Ivory Coast;only georeferenced to country level;;;1979-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1979;Ugent:UGMD:100606;UGMD;100606;Sicaguttur hooperi Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017569;SPECIES;Animalia;Sicaguttur hooperi Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 606;1;  Paratype ;1 female;;Ivory Coast;only georeferenced to country level;;;1979-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1979;Ugent:UGMD:100607;UGMD;100607;Sicaguttur hooperi Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017569;SPECIES;Animalia;Sicaguttur hooperi Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 607;1;  Paratype ;1 male;;Ivory Coast;only georeferenced to country level;;;1979-08-05;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;5;8;1979;Ugent:UGMD:100608;UGMD;100608;Sicaguttur hooperi Carbonell & Coomans, 1986;Carbonell & Coomans, 1986;7017569;SPECIES;Animalia;Sicaguttur hooperi Carbonell & Coomans, 1986 (Animalia);collection and data is currently is under review;ZIRUG 608;1;  Paratype ;1 male;;Ivory Coast;only georeferenced to country level;;;1979-08-05;;in collection;EN
