eventID;decimalLatitude;decimalLongitude;year;language;license;rightsHolder;accesRights;datasetID;institutionCode;datasetName;ownerInstitutionCode
L23;-69.416667;76.05;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L34;-69.366667;76.15;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L36;-69.416667;76.216667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L43;-69.4;76.283333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L49;-69.4;76.266667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L51;-69.4;76.35;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L52;-69.4;76.35;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L52b;-69.4;76.35;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L53b;-69.4;76.383333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L57;-69.4;76.4;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L58;-69.4;76.35;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L59;-69.4;76.35;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L60;-69.383333;76.333333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L61;-69.366667;76.316667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L63;-69.383333;76.3;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L64;-69.383333;76.3;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L64b;-69.383333;76.3;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L65;-69.4;76.316667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L66;-69.4;76.333333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L69;-69.366667;76.383333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L7;-69.15;76.083333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L72;-69.4;76.366667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L73;-69.4;76.383333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L74;-69.383333;76.366667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
L8;-69.15;76.083333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0001;52.41666;-56.66666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0002;52.45;-56.53333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0003;52.55;-56.28333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0004;52.6;-56.18333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0005;52.73333;-56.38333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0006;52.6;-56.66666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0007;52.86666;-56.86666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0008;52.4;-57.11666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0009;52.5;-57.36666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0010;52.2;-57.43333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0011;52.36666;-57.71666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0012;52.58333;-57.98333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0013;52.08333;-57.83333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0014;52.08333;-57.86666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0015;52.26666;-58.05;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0016;52.13333;-57.45;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0017;52.2;-57.55;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0018;53.61666;-60.9;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0019;53.61666;-60.75;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0020;53.63333;-60.68333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0021;53.6;-60.61666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0022;53.68333;-60.31666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0023;53.71666;-60.23333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0024;53.71666;-60.15;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0025;54.36666;-61.15;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0026;54.41666;-61.25;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0027;54.46666;-61.2;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0028;55.23333;-62.65;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0029;55.21666;-62.25;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0030;55.1;-62.2;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0031;54.88333;-62.45;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0032;57.16666;-63.16666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0033;57.26666;-62.86666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0034;57.25;-62.76666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0035;56.7;-64.15;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0036;56.65;-64.5;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0037;56.58333;-64.5;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0038;56.28333;-63.95;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0039;56.3;-64.18333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0040;55.03333;-62.65;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0041;54.86666;-62.73333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0042;54.9;-62.71666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0043;54.76666;-63.03333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0044;54.86666;-63.25;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0045;54.93333;-63.11666;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0046;54.88333;-63.03333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0047;55.13333;-63.2;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LB0048;55.45;-62.03333;1979;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LBU;-69.416667;76.116667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LFO;-69.35;76.333333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LG1;-69.383333;76.316667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LG2;-69.383333;76.316667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LG4;-69.383333;76.316667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LJA;-69.416667;76.1;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LMA;-69.35;76.316667;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN021SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN031SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN051SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN061SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN071SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN081SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN091SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN101SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN111SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN121SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN131SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN151SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN161SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN171SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN181SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN191SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN201SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN211SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN221SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN231SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN241SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN251SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN261SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN271SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN281SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN291SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN301SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN311SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN321SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN331SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN341SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN351SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN361SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN381SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN391SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN401SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN411SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN421SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN441SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LN451SS;-62.46;-60.79;1991;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LPR;-69.383333;76.383333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LPS;-69.383333;76.383333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LSN;-69.383333;76.3;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
LSP;-69.416667;76.033333;1997;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
NI001;54.4303538;-6.21641022;1990;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
NI002;54.50974815;-5.85008744;1990;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
NI003;53.35396417;-6.5530425;1990;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
NI004;54.41473809;-6.02144415;1990;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
NI005;54.38777183;-6.25366541;1990;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
NI006;54.41712735;-6.00284154;1990;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
NI007;53.22757268;-6.65613816;1990;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
NI008;53.17123241;-6.68033132;1990;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
NI009;53.14477968;-6.64527348;1990;en;https://creativecommons.org/licenses/by/4.0/;Ugent;https://creativecommons.org/licenses/by/4.0/;doi:10.15468/q457rc;Ugent;Global Lacustrine Diatoms;Ugent
