gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1305956072	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101342	Animalia	Nematoda	Adenophorea	Dorylaimida	Diphterophoridae	Diphtherophora	Diphtherophora communis		SPECIES	Diphtherophora communis De Man, 1880			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-06-07T01:00Z	7	6	1962	2282794	2282794	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101342			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305956186	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101439	Animalia	Nematoda	Secernentea	Tylenchida	Neotylenchidae	Thada	Thada cancellata		SPECIES	Thada cancellata			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2284017	2284017	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101439			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956165	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101394	Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus	Tylenchorhynchus dubius		SPECIES	Tylenchorhynchus dubius (Butschli, 1873)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-09-04T01:00Z	4	9	1962	2283945	2283945	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101394			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956157	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101451	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Psilenchus			GENUS	Psilenchus de Man, 1921			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-02-13T01:00Z	13	2	1962	2284167		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101451			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305956307	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101624	Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchidae	Aphelenchus	Aphelenchus avenae		SPECIES	Aphelenchus avenae Bastian, 1965			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-04-18T01:00Z	18	4	1962	2284396	2284396	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101624			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956296	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101574	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus	Rotylenchus goodeyi		SPECIES	Rotylenchus goodeyi Loof & Oostenbrink, 1958			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-04-02T01:00Z	2	4	1962	4556473	4556473	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101574			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956164	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101460	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Scutellonema	Scutellonema cavenessi		SPECIES	Scutellonema cavenessi Sher, 1964			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1973-12-16T01:00Z	16	12	1973	7021489	7021489	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101460			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305956178	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101427	Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchoididae	Aphelenchoides	Aphelenchoides parietinus		SPECIES	Aphelenchoides parietinus (Bastian, 1865) Steiner, 1932			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4559471	4559471	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101427			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956255	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101556	Animalia	Nematoda	Secernentea	Tylenchida	Neotylenchidae	Deladenus			GENUS	Deladenus			05c249d0-dfa0-11d8-b22e-b8a03c50a862													8084785		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101556			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956375	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101674	Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Dorylaimellus	Dorylaimellus virginianus		SPECIES	Dorylaimellus virginianus Cobb, 1913			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-05-09T01:00Z	9	5	1962	2282693	2282693	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101674			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956291	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101618	Animalia	Nematoda	Secernentea	Rhabditida	Cephalobidae	Acrobeles			GENUS	Acrobeles Von Linstow, 1887			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1968-10-31T01:00Z	31	10	1968	2283761		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101618			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956343	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101622	Animalia	Nematoda	Adenophorea	Dorylaimida	Nygolaimidae	Nygolaimus			GENUS	Nygolaimus Cobb, 1913			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-04-18T01:00Z	18	4	1962	7350999		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101622			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956352	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101686	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Basiria	Basiria duplexa		SPECIES	Basiria duplexa Hagemeyer & Allen, 1952			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-05-12T01:00Z	12	5	1962	5777040	5777040	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101686			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956440	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101751	Animalia	Nematoda	Adenophorea	Dorylaimida	Anatonchidae	Anatonchus	Anatonchus tridentatus		SPECIES	Anatonchus tridentatus (de Man, 1876)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-09-20T01:00Z	20	9	1962	2282578	2282578	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101751			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956415	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101725	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Paratylenchus			GENUS	Paratylenchus Filipjev, 1936			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-09-13T01:00Z	13	9	1962	7235427		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101725			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956578	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101948	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-01-18T01:00Z	18	1	1963	4556002	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101948			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956434	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101768	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Tylenchus			GENUS	Tylenchus Bastian, 1865			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-10-17T01:00Z	17	10	1962	4281839		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101768			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956416	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101737	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Basiria			GENUS	Basiria Siddiqi, 1959	BE		05c249d0-dfa0-11d8-b22e-b8a03c50a862	50.50389	4.46994							1962-09-18T01:00Z	18	9	1962	3249175		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101737			CC_BY_4_0	Ugent		HOLOTYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1305956385	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101743	Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus	Tylenchorhynchus dubius		SPECIES	Tylenchorhynchus dubius (Butschli, 1873)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-09-19T01:00Z	19	9	1962	2283945	2283945	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101743			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956471	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101785	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus	Pratylenchus crenatus		SPECIES	Pratylenchus crenatus Loof, 1960			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-10-25T01:00Z	25	10	1962	4556354	4556354	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101785			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956521	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101855	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Tylenchus			GENUS	Tylenchus Bastian, 1865			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4281839		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101855			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956388	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101706	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus	Rotylenchus goodeyi		SPECIES	Rotylenchus goodeyi Loof & Oostenbrink, 1958			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-05-16T01:00Z	16	5	1962	4556473	4556473	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101706			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956643	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101983	Animalia	Nematoda	Adenophorea	Dorylaimida	Oxydiridae	Oxydirus			GENUS	Oxydirus Thorne, 1939	GB	Tunbridge Wells, mud from pond	05c249d0-dfa0-11d8-b22e-b8a03c50a862	52.35552	-1.17432							1963-08-25T01:00Z	25	8	1963	2282740		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101983			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956436	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101760	Animalia	Nematoda	Secernentea	Rhabditida		Tylenchorhynchus	Tylenchorhynchus mashhoodi		SPECIES	Tylenchorhynchus mashhoodi Siddiqi & Basir, 1959	IN	Pathankot, Punjab	05c249d0-dfa0-11d8-b22e-b8a03c50a862	20.59368	78.96288											7023677	7023677	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101760			CC_BY_4_0	Ugent				2016-09-08T12:12Z		INDIVIDUAL_COUNT_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956529	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101900	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Psilenchus			GENUS	Psilenchus de Man, 1921			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-12-28T01:00Z	28	12	1962	2284167		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101900			CC_BY_4_0	Ugent				2016-09-08T12:12Z		INDIVIDUAL_COUNT_INVALID;TAXON_MATCH_HIGHERRANK
1305956594	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101932	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus	Rotylenchus goodeyi		SPECIES	Rotylenchus goodeyi Loof & Oostenbrink, 1958			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-01-12T01:00Z	12	1	1963	4556473	4556473	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101932			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956572	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101899	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-12-28T01:00Z	28	12	1962	4556002	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101899			CC_BY_4_0	Ugent				2016-09-08T12:12Z		INDIVIDUAL_COUNT_INVALID
1305956537	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101881	Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Aporcelaimus			GENUS	Aporcelaimus Thorne & Swanger, 1936			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-12-17T01:00Z	17	12	1962	2282655		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101881			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956721	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102067	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Aglenchus agricola (de Man, 1884)		Z44G	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-02-15T01:00Z	15	2	1963	4346564	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102067			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956683	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102050	Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Mesodorylaimus	Mesodorylaimus baeticus		SPECIES	Mesodorylaimus baeticus Pena-Santiago & Abolafia, 2000			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1991-03-30T01:00Z	30	3	1991	4555045	4555045	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102050			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305956582	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101950	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-01-19T01:00Z	19	1	1963	4556002	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101950			CC_BY_4_0	Ugent				2016-09-08T12:12Z		INDIVIDUAL_COUNT_INVALID
1305956680	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102079	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Aglenchus agricola (de Man, 1884)		Z45I	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-02-20T01:00Z	20	2	1963	4346564	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102079			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956653	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102041	Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodorus	Trichodorus primitivus		SPECIES	Trichodorus primitivus (de Man, 1880)		Z42A	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-02-11T01:00Z	11	2	1963	2279608	2279608	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102041			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956433	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101796	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Paratylenchus			GENUS	Paratylenchus Filipjev, 1936			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-11-05T01:00Z	5	11	1962	7235427		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101796			CC_BY_4_0	Ugent				2016-09-08T12:12Z		INDIVIDUAL_COUNT_INVALID
1305956633	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101995	Animalia	Nematoda	Secernentea	Rhabditida		Paratylenchus	Paratylenchus microdorus		SPECIES	Paratylenchus microdorus Andrássy, 1959	BE	Baraque Michel, grachtkant struikgewas	05c249d0-dfa0-11d8-b22e-b8a03c50a862	50.50389	4.46994							1963-07-01T01:00Z	1	7	1963	8267652	8267652	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101995			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956744	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102137	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Aglenchus agricola (de Man, 1884)		Z48 b G	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-03-11T01:00Z	11	3	1963	4346564	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102137			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956695	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102084	Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodorus	Trichodorus primitivus		SPECIES	Trichodorus primitivus (de Man, 1880)		Z46b C	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-02-22T01:00Z	22	2	1963	2279608	2279608	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102084			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956697	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102029	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-02-08T01:00Z	8	2	1963	4556002	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102029			CC_BY_4_0	Ugent				2016-09-08T12:12Z		INDIVIDUAL_COUNT_INVALID
1305956664	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101997	Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchoididae	Aphelenchoides			GENUS	Aphelenchoides Fischer, 1894	BE	Baraque Michel, grachtkant struikgewas	05c249d0-dfa0-11d8-b22e-b8a03c50a862	50.50389	4.46994							1963-07-01T01:00Z	1	7	1963	2284354		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101997			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956834	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102222	Animalia	Nematoda	Secernentea	Rhabditida	Cephalobidae	Pseudacrobeles			GENUS	Pseudacrobeles Steiner, 1938	CD	Yangambi 15, Congo,	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1958-07-25T01:00Z	25	7	1958	4404392		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102222			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305956717	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102088	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Aglenchus agricola (de Man, 1884)		Z45b G	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-02-26T01:00Z	26	2	1962	4346564	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102088			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956787	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102146	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Helicotylenchus			GENUS	Helicotylenchus Steiner, 1945		Z50 F	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-03-18T01:00Z	18	3	1963	2284094		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102146			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956689	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102058	Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Mesodorylaimus	Mesodorylaimus nevadensis		SPECIES	Mesodorylaimus nevadensis Pena-Santiago & Abolafia, 2000			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1991-11-02T01:00Z	2	11	1991	4555038	4555038	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102058			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956853	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102262	Animalia	Nematoda	Secernentea	Tylenchida	Neotylenchidae	Hexatylus	Hexatylus viviparus		SPECIES	Hexatylus viviparus Goodey, 1926		Mushroom-compost	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1958-07-25T01:00Z	25	7	1958	2283994	2283994	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102262			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956991	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102380	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Filenchus	Filenchus filiformis		SPECIES	Tylenchus vulgaris Brzeski, 1963	BE	Quercus 17, Virelles loam	05c249d0-dfa0-11d8-b22e-b8a03c50a862	50.50389	4.46994											4556064	4556062	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102380			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956917	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102307	Animalia	Nematoda	Secernentea	Tylenchida	Dolichodoridae	Merlinius	Merlinius nanus		SPECIES	Tylenchorhynchus nanus Allen, 1955	BE	Mendonk M27, weiland	05c249d0-dfa0-11d8-b22e-b8a03c50a862	50.50389	4.46994							1961-02-02T01:00Z	2	2	1961	4556196	4556195	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102307			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956841	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102218	Animalia	Nematoda	Adenophorea	Araeolaimida	Plectidae	Plectus	Plectus zelli		SPECIES	Plectus zelli Tahseen, Ahmad & Jairajpuri, 1992	CD	Yangambi 15, Congo,	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1958-07-25T01:00Z	25	7	1958	7026343	7026343	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102218			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305956874	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102264	Animalia	Nematoda	Secernentea	Tylenchida	Neotylenchidae	Hexatylus	Hexatylus viviparus		SPECIES	Hexatylus viviparus Goodey, 1926	GB	Mushroom-compost	05c249d0-dfa0-11d8-b22e-b8a03c50a862	52.35552	-1.17432							1958-07-25T01:00Z	25	7	1958	2283994	2283994	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102264			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956875	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102252	Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Labronema			GENUS	Labronema Thorne, 1939			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1958-07-25T01:00Z	25	7	1958	2282708		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102252			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305956833	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102221	Animalia	Nematoda	Secernentea	Rhabditida	Cephalobidae	Cephalobus			GENUS	Cephalobus Bastian, 1865	CD	Yangambi 15, Congo,	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1958-07-25T01:00Z	25	7	1958	2283209		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102221			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305956881	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102298	Animalia	Nematoda	Secernentea	Tylenchida	Dolichodoridae	Merlinius	Merlinius nanus		SPECIES	Tylenchorhynchus nanus Allen, 1955	BE	Mendonk M17, Weiland	05c249d0-dfa0-11d8-b22e-b8a03c50a862	50.50389	4.46994							1961-02-02T01:00Z	2	2	1961	4556196	4556195	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102298			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305957082	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102477	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Cephalenchus	Cephalenchus emarginatus		SPECIES	Tylenchus emarginatus Cobb, 1893	CA	Quebec	05c249d0-dfa0-11d8-b22e-b8a03c50a862	52.93992	-73.54914							1968-01-01T01:00Z	1	1	1968	4555929	2284177	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102477			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956960	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102357	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Tylenchus			GENUS	Tylenchus Bastian, 1865	BE	Fagus 17, Virelles 4	05c249d0-dfa0-11d8-b22e-b8a03c50a862	50.50389	4.46994											4281839		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102357			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956880	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:102277	Animalia	Nematoda	Secernentea	Rhabditida	Meloidogynidae	Meloidogyne	Meloidogyne incognita		SPECIES	Meloidogyne incognita (Kofoid & White, 1919)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-03-22T01:00Z	22	3	1963	4556282	4556282	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	102277			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
