institutionCode,Acronym,Catalogue number,occurrenceID,genus,scientificName,scientificNameAuthorship,kingdom,scientificName_recon,identificationRemarks,Year,class,Subclassis,Order,otherCatalogNumber,individualCount,typestatus,sex,locality,Country,geoReferenceRemarks,decimalLatitude,decimalLongitude,eventDate,Reference,disposition,Phylum
Ugent,UGMD,103646,UgentUGMD103646,Hemicriconemoides,"Hemicriconemoides minor Brzeski & Reay, 1982","Brzeski & Reay, 1982",Animalia,"Hemicriconemoides minor Brzeski & Reay, 1982 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3646,7,,,Kyeena Conservat. Parte; S. Australia ,Australia,only georeferenced to country level,-25.274398,133.775136,1989-09-06T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103647,UgentUGMD103647,Hemicriconemoides,"Hemicriconemoides minor Brzeski & Reay, 1982","Brzeski & Reay, 1982",Animalia,"Hemicriconemoides minor Brzeski & Reay, 1982 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3647,7,,,Kyeena Conservat. Parte; S. Australia ,Australia,only georeferenced to country level,-25.274398,133.775136,1989-09-06T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103648,UgentUGMD103648,Hemicriconemoides,"Hemicriconemoides minor Brzeski & Reay, 1982","Brzeski & Reay, 1982",Animalia,"Hemicriconemoides minor Brzeski & Reay, 1982 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3648,7,,,Kyeena Conservat. Parte; S. Australia ,Australia,only georeferenced to country level,-25.274398,133.775136,1989-09-06T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103649,UgentUGMD103649,Nocturdonema,,Anderson Laumond,,Nocturdonema daptvia,collection and data is currently is under review,unknown,,,,ZIRUG3649,2,  Paratype ,2 males,,,only georeferenced to country level,,,1986-06-14T22:00:00Z,,in collection,?
Ugent,UGMD,103650,UgentUGMD103650,Nocturdonema,,Anderson Laumond,,Nocturdonema daptvia,collection and data is currently is under review,unknown,,,,ZIRUG3650,5,  Paratype ,2 males,,,only georeferenced to country level,,,1986-06-14T22:00:00Z,,in collection,?
Ugent,UGMD,103651,UgentUGMD103651,Basiria,"Basiria paratumida Sakwe & Geraert, 1994","Sakwe & Geraert, 1994",Animalia,"Basiria paratumida Sakwe & Geraert, 1994 [=> Basiria tumida Colbran, 1960] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3651,10,Holotype   ,1 female,,Cameroon,only georeferenced to country level,7.369721999999999,12.354722,1991-08-09T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103652,UgentUGMD103652,Basiria,"Basiria paratumida Sakwe & Geraert, 1994","Sakwe & Geraert, 1994",Animalia,"Basiria paratumida Sakwe & Geraert, 1994 [=> Basiria tumida Colbran, 1960] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3652,21,,,,Cameroon,only georeferenced to country level,7.369721999999999,12.354722,1991-08-09T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103653,UgentUGMD103653,Geocenamus,"Geocenamus boghiae Choi & Geraert, 1993","Choi & Geraert, 1993",Animalia,"Geocenamus boghiae Choi & Geraert, 1993 [=> Scutylenchus boghiae (Choi & Geraert, 1993)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3653,7,  Paratype ,"  4 female, 3 male  ",,,only georeferenced to country level,,,1991-08-02T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103654,UgentUGMD103654,Geocenamus,"Geocenamus myungsugae Choi & Geraert, 1994","Choi & Geraert, 1994",Animalia,"Geocenamus myungsugae Choi & Geraert, 1994 [=> Scutylenchus myungsugae (Choi & Geraert, 1994)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3654,10,,,Taxus cuspidata ,,only georeferenced to country level,,,1990-09-23T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103655,UgentUGMD103655,Geocenamus,"Geocenamus myungsugae Choi & Geraert, 1994","Choi & Geraert, 1994",Animalia,"Geocenamus myungsugae Choi & Geraert, 1994 [=> Scutylenchus myungsugae (Choi & Geraert, 1994)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3655,10,,,"Taxus cuspidata, chuncheon-shi ",South Korea,only georeferenced to country level,,,1990-09-23T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103656,UgentUGMD103656,Geocenamus,"Geocenamus sobaekensis Choi & Geraert, 1993","Choi & Geraert, 1993",Animalia,"Geocenamus sobaekensis Choi & Geraert, 1993 [=> Nagelus sobaekensis (Choi & Geraert, 1993)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3656,7,Holotype Paratype ,7 females ,,,only georeferenced to country level,,,1990-10-01T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,103657,UgentUGMD103657,Geocenamus,,,,Geocenamus adakensis,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3657,5,,,"Taxus disticum, pugui-myon ",Antarctica,only georeferenced to country level,,,1991-05-02T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103658,UgentUGMD103658,Tylenchorhynchus,Tylenchorhynchus,,Animalia,Tylenchorhynchus (Animalia),collection and data is currently is under review,unknown,?,?,?,ZIRUG3658,2,,,"Acer mandshurium, Sobaeksan ",Iran,only georeferenced to country level,32.427908,53.688046,1990-10-06T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,103659,UgentUGMD103659,Scottnema,Scottnema cf. lindsayae N21_01,,Metazoa,Scottnema lindsayae (Metazoa),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3659,20,,,"Taylor Valley, Antarctica ",Antarctica,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103660,UgentUGMD103660,Xiphinema,,J. Heyns,,Xiphinema francoi,collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3660,3,  Paratype ,3 females,,Madagascar,only georeferenced to country level,-18.766947,46.869107,1990-12-21T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,103661,UgentUGMD103661,Xiphinema,,J. Heyns,,Xiphinema francoi,collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3661,3,  Paratype ,3 females,,Madagascar,only georeferenced to country level,-18.766947,46.869107,1990-12-21T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,103662,UgentUGMD103662,Metaphanoderma,,,,Metaphanoderma transvaalensis,collection and data is currently is under review,unknown,Enoplea,Enoplia,Enoplida,ZIRUG3662,1,Holotype   ,1 male,,? ?,only georeferenced to country level,,,,,missing,Nematoda
Ugent,UGMD,103663,UgentUGMD103663,Metaphanoderma,,,,Metaphanoderma marionensis,collection and data is currently is under review,unknown,Enoplea,Enoplia,Enoplida,ZIRUG3663,1,Holotype   ,1 male,,? ?,only georeferenced to country level,,,,,missing,Nematoda
Ugent,UGMD,103664,UgentUGMD103664,Thoracostoma,,,,Thoracostoma beckleyi,collection and data is currently is under review,unknown,Enoplea,Enoplia,Enoplida,ZIRUG3664,1,Holotype   ,1 male,,? ?,only georeferenced to country level,,,,,missing,Nematoda
Ugent,UGMD,103665,UgentUGMD103665,Enoplus,,,,Enoplus indianus,collection and data is currently is under review,unknown,Enoplea,Enoplia,Enoplida,ZIRUG3665,1,Holotype   ,1 male,,? ?,only georeferenced to country level,,,,,missing,Nematoda
Ugent,UGMD,103666,UgentUGMD103666,Mesodorylaimus,"Mesodorylaimus vulvastriatus Ahmad, 1993","Ahmad, 1993",Animalia,"Mesodorylaimus vulvastriatus Ahmad, 1993 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3666,3,  Paratype ,"2 females, 1 male",,India,only georeferenced to country level,20.593684,78.96288,,,in collection,Nematoda
Ugent,UGMD,103667,UgentUGMD103667,Mesodorylaimus,"Mesodorylaimus caudatus Ahmad, 1993","Ahmad, 1993",Animalia,"Mesodorylaimus caudatus Ahmad, 1993 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3667,1,  Paratype ,1 female,,India,only georeferenced to country level,20.593684,78.96288,,,in collection,Nematoda
Ugent,UGMD,103668,UgentUGMD103668,Paratimminema,,,,Paratimminema brevibullum,collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3668,1,  Paratype ,1 female,,India,only georeferenced to country level,20.593684,78.96288,,,in collection,Nematoda
Ugent,UGMD,103669,UgentUGMD103669,Mesodorylaimus,,,,Mesodorylaimus lofe,collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3669,2,  Paratype ,"1 male, 1 female",,India,only georeferenced to country level,20.593684,78.96288,,,in collection,Nematoda
Ugent,UGMD,103670,UgentUGMD103670,Roqueus,"Roqueus indicus Rahaman, Ahmad & Khan, 1993","Rahaman, Ahmad & Khan, 1993",Animalia,"Roqueus indicus Rahaman, Ahmad & Khan, 1993 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3670,1,  Paratype ,1 female,,India,only georeferenced to country level,20.593684,78.96288,,,in collection,Nematoda
Ugent,UGMD,103671,UgentUGMD103671,Trachypleurosum,"Trachypleurosum indicum Khan, Ahmad & Rahaman, 1991","Khan, Ahmad & Rahaman, 1991",Animalia,"Trachypleurosum indicum Khan, Ahmad & Rahaman, 1991 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3671,2,  Paratype ,"1 male, 1 female",,India,only georeferenced to country level,20.593684,78.96288,,,in collection,Nematoda
Ugent,UGMD,103672,UgentUGMD103672,Scleroactinolaimus,"Scleroactinolaimus punctatus Ahmad, Khan & Ahmad, 1992","Ahmad, Khan & Ahmad, 1992",Animalia,"Scleroactinolaimus punctatus Ahmad, Khan & Ahmad, 1992 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3672,1,  Paratype ,1 male,,India,only georeferenced to country level,20.593684,78.96288,,,in collection,Nematoda
Ugent,UGMD,103673,UgentUGMD103673,Scleroactinolaimus,"Scleroactinolaimus punctatus Ahmad, Khan & Ahmad, 1992","Ahmad, Khan & Ahmad, 1992",Animalia,"Scleroactinolaimus punctatus Ahmad, Khan & Ahmad, 1992 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3673,1,  Paratype ,1 female,,India,only georeferenced to country level,20.593684,78.96288,,,in collection,Nematoda
Ugent,UGMD,103674,UgentUGMD103674,Ogma,Ogma,Elis. Chaves,,Ogma (Life),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3674,2,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103675,UgentUGMD103675,Criconemoides,"Criconemoides decipiens (Loof & Barooti, 1991)"," (Loof & Barooti, 1991)",Animalia,"Criconemoides decipiens  (Loof & Barooti, 1991) (Animalia)",collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG3675,3,  Paratype ,3 females,,Iran,only georeferenced to country level,32.427908,53.688046,,,in collection,Nematoda
Ugent,UGMD,103676,UgentUGMD103676,Trachypleurosum,"Trachypleurosum venezolanum Coomans, Vinciguerra & Loof, 1990","Coomans, Vinciguerra & Loof, 1990",Animalia,"Trachypleurosum venezolanum Coomans, Vinciguerra & Loof, 1990 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3676,1,  Paratype ,1 female,,Venezuela,only georeferenced to country level,6.42375,-66.58973,,,in collection,Nematoda
Ugent,UGMD,103677,UgentUGMD103677,Trachypleurosum,"Trachypleurosum venezolanum Coomans, Vinciguerra & Loof, 1990","Coomans, Vinciguerra & Loof, 1990",Animalia,"Trachypleurosum venezolanum Coomans, Vinciguerra & Loof, 1990 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3677,4,  Paratype ,2 males,,Venezuela,only georeferenced to country level,6.42375,-66.58973,,,in collection,Nematoda
Ugent,UGMD,103678,UgentUGMD103678,Trachypleurosum,"Trachypleurosum venezolanum Coomans, Vinciguerra & Loof, 1990","Coomans, Vinciguerra & Loof, 1990",Animalia,"Trachypleurosum venezolanum Coomans, Vinciguerra & Loof, 1990 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3678,1,  Paratype ,1 female,,Venezuela,only georeferenced to country level,6.42375,-66.58973,,,in collection,Nematoda
Ugent,UGMD,103679,UgentUGMD103679,Morasia,"Morasia postmontana Loof, 1970","Loof, 1970",Animalia,"Morasia postmontana Loof, 1970 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3679,4,  Paratype ,1 female,,Belgium,only georeferenced to country level,50.503887,4.469936,,,in collection,Nematoda
Ugent,UGMD,103680,UgentUGMD103680,Morasia,"Morasia postmontana Loof, 1970","Loof, 1970",Animalia,"Morasia postmontana Loof, 1970 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3680,1,  Paratype ,1 male,,Belgium,only georeferenced to country level,50.503887,4.469936,,,in collection,Nematoda
Ugent,UGMD,103681,UgentUGMD103681,Seinura,"Seinura demani (Goodey, 1928)"," (Goodey, 1928)",Animalia,"Seinura demani  (Goodey, 1928) (Animalia)",collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG3681,1,   Neoparatype,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103682,UgentUGMD103682,Seinura,"Seinura demani (Goodey, 1928)"," (Goodey, 1928)",Animalia,"Seinura demani  (Goodey, 1928) (Animalia)",collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG3682,1,   Neoparatype,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103683,UgentUGMD103683,Seinura,"Seinura demani (Goodey, 1928)"," (Goodey, 1928)",Animalia,"Seinura demani  (Goodey, 1928) (Animalia)",collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG3683,1,   Neoparatype,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103684,UgentUGMD103684,Hemicriconemoides,"Hemicriconemoides taiwanensis Pinochet & Raski, 1975","Pinochet & Raski, 1975",Animalia,"Hemicriconemoides taiwanensis Pinochet & Raski, 1975 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3684,8,  Paratype ,8 females,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103685,UgentUGMD103685,Hemicriconemoides,"Hemicriconemoides taiwanensis Pinochet & Raski, 1975","Pinochet & Raski, 1975",Animalia,"Hemicriconemoides taiwanensis Pinochet & Raski, 1975 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3685,8,  Paratype ,8 females,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103686,UgentUGMD103686,Hemicriconemoides,"Hemicriconemoides taiwanensis Pinochet & Raski, 1975","Pinochet & Raski, 1975",Animalia,"Hemicriconemoides taiwanensis Pinochet & Raski, 1975 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3686,6,  Paratype ,3 females,,Papua New Guinea,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103687,UgentUGMD103687,Hemicriconemoides,,,,Hemicriconemoides cocoplillus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3687,7,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103688,UgentUGMD103688,Ogma,,,,Ogma gracile,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3688,10,,,Boroi bush ,Papua New Guinea,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103689,UgentUGMD103689,Hemicriconemoides,,,,Hemicriconemoides cocoplillus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3689,6,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103690,UgentUGMD103690,Ogma,"Ogma civellae (Steiner, 1914)"," (Steiner, 1914)",Animalia,"Ogma civellae  (Steiner, 1914) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3690,10,,,Awar Point ,Papua New Guinea,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103691,UgentUGMD103691,Ogma,"Ogma civellae (Steiner, 1914)"," (Steiner, 1914)",Animalia,"Ogma civellae  (Steiner, 1914) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3691,8,,,Awar Point ,Papua New Guinea,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103692,UgentUGMD103692,Pratylenchus,"Pratylenchus gutierrezi Golden, López & Vílchez, 1992","Golden, López & Vílchez, 1992",Animalia,"Pratylenchus gutierrezi Golden, López & Vílchez, 1992 [=> Pratylenchus panamaensis Siddiqi, Dabur & Bajaj, 1991] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3692,3,  Paratype ,3 females,,Costa Rica,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103693,UgentUGMD103693,Pratylenchus,"Pratylenchus gutierrezi Golden, López & Vílchez, 1992","Golden, López & Vílchez, 1992",Animalia,"Pratylenchus gutierrezi Golden, López & Vílchez, 1992 [=> Pratylenchus panamaensis Siddiqi, Dabur & Bajaj, 1991] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3693,2,  Paratype ,3 females,,Costa Rica,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103694,UgentUGMD103694,Helicotylenchus,"Helicotylenchus neoformis Siddiqi & Husain, 1964","Siddiqi & Husain, 1964",Animalia,"Helicotylenchus neoformis Siddiqi & Husain, 1964 [=> Rotylenchoides neoformis (Siddiqi & Husain, 1964)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3694,,,,Marais ,South Africa,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103695,UgentUGMD103695,Helicotylenchus,"Helicotylenchus neoformis Siddiqi & Husain, 1964","Siddiqi & Husain, 1964",Animalia,"Helicotylenchus neoformis Siddiqi & Husain, 1964 [=> Rotylenchoides neoformis (Siddiqi & Husain, 1964)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3695,4,,,Marais ,South Africa,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103696,UgentUGMD103696,Stictylus,"Stictylus mucronatus Thorne & Malek, 1968","Thorne & Malek, 1968",Animalia,"Stictylus mucronatus Thorne & Malek, 1968 [=> Prothallonema mucronatum Thorne & Malek, 1968] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3696,24,,,Rhizoctonia cerealis ,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103697,UgentUGMD103697,Stictylus,"Stictylus mucronatus Thorne & Malek, 1968","Thorne & Malek, 1968",Animalia,"Stictylus mucronatus Thorne & Malek, 1968 [=> Prothallonema mucronatum Thorne & Malek, 1968] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3697,15,,,Rhizoctonia cerealis ,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103698,UgentUGMD103698,Stictylus,"Stictylus mucronatus Thorne & Malek, 1968","Thorne & Malek, 1968",Animalia,"Stictylus mucronatus Thorne & Malek, 1968 [=> Prothallonema mucronatum Thorne & Malek, 1968] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3698,,,,Rhizoctonia cerealis ,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103699,UgentUGMD103699,Dolichodorus,"Dolichodorus silvestris Gilleespie & Adams, 1962","Gilleespie & Adams, 1962",Animalia,"Dolichodorus silvestris Gilleespie & Adams, 1962 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3699,3,  Paratype ,3 males,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103700,UgentUGMD103700,Dolichodorus,"Dolichodorus silvestris Gilleespie & Adams, 1962","Gilleespie & Adams, 1962",Animalia,"Dolichodorus silvestris Gilleespie & Adams, 1962 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3700,3,  Paratype ,3 males,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103701,UgentUGMD103701,Dolichodorus,"Dolichodorus profundus Luc, 1960","Luc, 1960",Animalia,"Dolichodorus profundus Luc, 1960 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3701,4,,,"Tube 1, coconut garden, Thottapally ",India,only georeferenced to country level,,,1992-08-06T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103702,UgentUGMD103702,Dolichodorus,"Dolichodorus profundus Luc, 1960","Luc, 1960",Animalia,"Dolichodorus profundus Luc, 1960 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3702,4,,,"Tube 1, coconut garden, Thottapally ",India,only georeferenced to country level,,,1992-08-06T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103703,UgentUGMD103703,Dolichodorus,"Dolichodorus profundus Luc, 1960","Luc, 1960",Animalia,"Dolichodorus profundus Luc, 1960 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3703,4,,,"Tube 1, coconut garden, Thottapally ",India,only georeferenced to country level,,,1992-08-06T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103704,UgentUGMD103704,Aphelenchoides,"Aphelenchoides aligarhiensis Siddiqi, Husain & Khan, 1967","Siddiqi, Husain & Khan, 1967",Animalia,"Aphelenchoides aligarhiensis Siddiqi, Husain & Khan, 1967 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3704,5,,,"Tube 2, C.P.C.R.I., Kayangulum, coconut garden ",Democratic Republic of the Congo,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103705,UgentUGMD103705,Aphelenchoides,"Aphelenchoides aligarhiensis Siddiqi, Husain & Khan, 1967","Siddiqi, Husain & Khan, 1967",Animalia,"Aphelenchoides aligarhiensis Siddiqi, Husain & Khan, 1967 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3705,6,,,"Tube 3, C.P.C.R.I., Kayangulum, coconut garden ",Democratic Republic of the Congo,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103706,UgentUGMD103706,Panagrolaimus,Panagrolaimus,V.K. Sosamma,Animalia,Panagrolaimus (Animalia),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3706,5,,,"Tube 2, C.P.C.R.I., Kayangulum, coconut garden ",Democratic Republic of the Congo,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103707,UgentUGMD103707,Panagrolaimus,Panagrolaimus,V.K. Sosamma,Animalia,Panagrolaimus (Animalia),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3707,5,,,"Tube 3, C.P.C.R.I., Kayangulum, coconut garden ",Democratic Republic of the Congo,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103708,UgentUGMD103708,Xiphinema,Xiphinema,V.K. Sosamma,Animalia,Xiphinema (Animalia),collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3708,4,,,"Tube 4, coconut garden ",,only georeferenced to country level,,,1992-11-17T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,103709,UgentUGMD103709,Steinernema,,D. Verschelde,,Steinernema feltiae,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3709,9,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103710,UgentUGMD103710,Dorylaimus,Dorylaimus obtusicaudatus,,Animalia,Dorylaimus obtusicaudatus (Animalia),collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3710,4,   Neoparatype,,,England,only georeferenced to country level,34.5442609,-91.9690284,,,in collection,Nematoda
Ugent,UGMD,103711,UgentUGMD103711,Panagrocephalus,"Panagrocephalus Andrassy, 1967","Andrassy, 1967",Animalia,"Panagrocephalus Andrassy, 1967 [=> Pseudacrobeles Steiner, 1938] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3711,10,,,"Black pepper; Sarawak, Malaysia ",Malaysia,only georeferenced to country level,4.210484,101.975766,1989-09-01T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103712,UgentUGMD103712,Panagrocephalus,,Mr. Siddiqi,,Panagrocephalus macrocystis,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3712,?,  Paratype ,"1 male, 3 females",,,only georeferenced to country level,,,1989-09-01T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103715,UgentUGMD103715,Monhystera,"Monhystera floreanae Abebe & Coomans, 1995","Abebe & Coomans, 1995",Animalia,"Monhystera floreanae Abebe & Coomans, 1995 [=> Tridentulus floreanae (Abebe & Coomans, 1995)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Monhysterida,ZIRUG3715,1,Holotype   ,1 female,Galapagos,Galapagos,only georeferenced to country level,-0.9537690999999999,-90.9656019,,,in collection,Nematoda
Ugent,UGMD,103716,UgentUGMD103716,Alaimus,"Alaimus wittmeri Abebe & Coomans, 1995","Abebe & Coomans, 1995",Animalia,"Alaimus wittmeri Abebe & Coomans, 1995 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Enoplia,Enoplida,ZIRUG3716,1,Holotype   ,1 female,Galapagos,Galapagos,only georeferenced to country level,-0.9537690999999999,-90.9656019,,,in collection,Nematoda
Ugent,UGMD,103717,UgentUGMD103717,Discocriconemella,,,,Discocriconemella adisababa,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3717,1,Holotype   ,1 female,soil ,Ethiopia,only georeferenced to country level,9.145000000000001,40.489673,,New and known plant parasitic nematodes from Ethiopia. Nematologica. 1995;41:405–421.,in collection,Nematoda
Ugent,UGMD,103718,UgentUGMD103718,Alaimus,"Alaimus wittmeri Abebe & Coomans, 1995","Abebe & Coomans, 1995",Animalia,"Alaimus wittmeri Abebe & Coomans, 1995 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Enoplia,Enoplida,ZIRUG3718,1,  Paratype ,1 female,Galapagos,Galapagos,only georeferenced to country level,-0.9537690999999999,-90.9656019,,,in collection,Nematoda
